1;ANGAITZA;8;Dólmen corto cerrado;Concejo de Beorburu. Ayuntamiento del Valle de Juslapeña;Cerca del alto de Angaitza;"A 15 minutos desde Beorburu, en dirección Norte
Hoja cartográfica Nº 115-12";Ulzama#0001_TEX_25.pdf#;4753750;603400;860;0.00544260978502137,-7.44615386328269;sábado, 15 de abril de 1905;P. Urra;"Túmulo circular poco determinable. Cámara de recinto rectangular, más bien trapecial por tender las paredes a cerrarse a la entrada. Cubierta desplazada al realizar la cata de reconocimiento, por lo que se encuentra fragmentada.
Documentado por tres diapositivas, en las que debido a la maleza tapa la conformación del monumento.

?  W.E.  10 m ?
      N. S.  11m 
      Altura aprox. 1m
      Tierra y piedra
                   Viane tiene medidas las losas
Hoy se ven
Losa de cabecera orientada a 15?
Losa N (W.E.) orientada a 120?
Losa S (W.E.) orientada a 77?
6 piedras ( A6 x 40)            al E.
1 piedrra (1 x 70) 
1 piedra  (1,3 x 1,7)         E. enterradas
1 piedra  ?                         E. enterradas
1 piedra 1 x 1 a SE  (cierre cámara ?)";En 1932, se realizó una cata de reconocimiento, por P. Urra;"P. Urra se lo comunicón a J.M. de Barandiarán y la cata de reconocimiento dio restos humanos cuyo paradero es desconocido.
Este dómen tiene posibilidades de ser reconstruido, colocándole la tapa . Hay que levantar un croquis y medir las locas.

Topónimo ARANGAITZ  en mapa 1/25.000     115-1

Bibliografía: J.M. de Barandiarán. Catálogo des stations. 1946
J.M. de Barandiarán . Hombre prehistórico. 1953";;Bloc 12. Atez Ulzama;Croquis;0001_DIB_1.pdf;Fotos;0001_FOT_2.pdf;;;;;;;;;;;;
147;ADIKO SOROA;5;Crómlech;Quinto Real (Administración del Valle de Erro);"Vertiente norte del Adi
Hoja cartográfica Nº: 91-14";Ruta 5, Itinerario 8: Sorogain Mendebal;Ruta 5, Itinerario 8: Sorogain Mendebal#0127_TEX_156.pdf#;626950;4764950;1165;43.0266298438984,-1.4418313948302;domingo, 18 de septiembre de 1966;Tomás López Sellés;Distriuidos por la zona existen 10 dromlechs y dos túmulos, compuestos por piedras de diferentes tamaños que destacan en el paisaje. Sus diámetros oscilan entre los 2 y 5 m. Al S y en las cercanías hay una fuente.;;"Tomás López Sellés registró 6 cromlelchs el 18-9-1966, MUNIBE 1973, pág. 4.
Posteriormente José Miguel Larrañaga, 4.";;Bloc 17: Erro - Valcarlos - Arriasgoiti;Fotos;0147_FOT_175.pdf;;;;;;;;;;;;;;
148;ERRONDONEKO BORDA;2;Túmulo;;Hoja cartográfica Nº: 65-16;;;616000;4781400;625;43.1764656845774,-1.57275137356017;;;;;;;14 Baztan Centro-Sureste;Mapas;0148_MAP_176.pdf;;;;;;;;;;;;;;
149;MONOLITO DE LEGATE;13;Monolito;Baztan;Hoja cartográfica Nº: 65-16;Itinerario nº 28;;616816;4781031;775;43.1730182846666,-1.56279241775202;viernes, 26 de mayo de 1905;F. Ondarra;Monolito de 3,2 m de largo, 0,55 m de ancho y 0,4 m de grueso. Tumbado. Orientación a 135º.;;"El descubridor lo da a conocer con toda clase de reservas, sin que se atreva a afirmar la intervención humana en su esbelted y armonía.
En la misma información da a conocer el túmulo de 4,5 m de diámetro por 0,3 m de alto, sin catalogar como auténtico.
Así mismo denunció la desaparición del dolmen Legate II y también la prospección por parte de alguien del crómlech descubierto por JM. Barandiaran.";;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;Croquis;0149_DIB_177.pdf;Fotos;0149_FOT_178.pdf;;;;;;;;;;
150;MAIRU - HARRI;1;Dolmen;;Hoja cartográfica Nº: 90-4/A;Itinerario nº 28;;615780;4779060;525;43.155434639682,-1.57594689865834;jueves, 25 de mayo de 1905;F. Ondarra;"Dolmen. 
Túmulo de base circular de 13/14 m de diámetro por 1,5 m de altura, siendo más bajo por el ldo NW.
Dos losas que enmarcan una cámara sepulcral de 1,4 m de alto, 2,6 m de largo y 0,8 m de ancho. La tapa se halla apeada asomando por encima del galgal y destacando en el horizonte.
La cámara ha sido utilizada para algún fin, probablemente para pocilga, pues por el lado NNW está limitada por una pared de piedra. En la actualidad esta pared de piedra no está, posiblemente a raiz de la publicación de estos hallazgos en el año 1975.";No se conoce;;;14 Baztan Centro-Sureste;Mapa;0150_MAP_182.pdf;Croquis;0150_DIB_208.pdf;Foto;0150_FOT_209.pdf;;;;;;;;;;
151;AZNABASTERRA;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0151_DIB_179.pdf;;;;;;;;;;;;;;
152;MUNAUTZ;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0152_DIB_180.pdf;;;;;;;;;;;;;;
153;LEGATE - I;7;Dolmen corto abierto;Baztan;Hoja cartográfica Nº: 65-16/C;Itinerario nº 28;;616780;4780980;765;43.1725647458313,-1.56324595989189;lunes, 3 de abril de 1905;JM. Barandiaran;"Túmulo circular de 9 m de ? y 0,5 m de altura. Piedras.
Cámara de 4 losas con recinto rectangular. Orientación a 115º. Areniscas del terreno.";1947 por E. Zudaire;"Hallago en la excavación de 2 fragmentos de cerámica y fragmento de barro cocido amarillento, en paradero desconocido.
En la actualidad este monuento está destruido. El motivo parece ser que en la zona hay una explotación de piedra en la que trabajan con palas mecánicas.
Catalogación nº 69-1.";;14 Baztan Centro-Sureste;Croquis;0153_DIB_181.pdf;;;;;;;;;;;;;;
154;LEGATE - II;8;Dolmen corto cerrado;Baztan;"A 11m al NE de Legate - I.
Hoja cartográfica Nº: 65-16/C";Itinerario nº 28;;;;;;lunes, 3 de abril de 1905;JM. Barandiaran;"Túmulo circular de 12m de ? y 0,7 m de altura. De piedras.
Cámara de 5 losas con recinto rectangular. Areniscas del terreno.
Todo el conjunto ha sido removido y las losas destrozadas, sin cubierta.";No se practicó excavación antes de su destrucción;Catalogación nº 69-2.;;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;;;;;;;;;;;;;;
155;LEGATE - III;9;Dolmen largo abierto?;Baztan;"A unos 120 m de Legate I y II.
Hoja cartográfica Nº: 65-16/C";Itinerario nº 28;;;;;;lunes, 3 de abril de 1905;JM. Barandiaran;"Túmulo circular de 10 m de ? y 0,45 m de altura. De piedras.
Cámara de 5 losas con recinto rectangular, hoy en día destrozada. Orientación a 115º. Areniscas del terreno.";1920 por JM. Barandiarán;"Por los motivos anteriormente apuntados, parece ser que este monumento prehistórico desapareció entre los años 1972 y 1973.
Catalogación nº 69-3.";;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;Croquis;0155_DIB_184.pdf;;;;;;;;;;;;
156;LEGATE - IV;;;Baztan;;Itinerario nº 28;;;;;;;;Túmulo impreciso y rebajado. Cámara reducida a 2 largas losas en escuadra y una losa caída. Orientación al E., según Tomás López Sellés. Areniscas del terreno.;;Hoy día está cubierto por obras realizadas en la borda lindante.;;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;Croquis;0156_DIB_185.pdf;;;;;;;;;;;;
157;LEGATE - V;1;Dolmen;Baztan;Hoja cartográfica Nº: 65-16/D y 90-4;Itinerario nº 28-A;;618170;4780598;550;43.1689100101276,-1.54623161577194;sábado, 15 de abril de 1972;F. Ondarra;"Túmulo de 9 m de ? y 1 m de altura por el SSW., siendo mucho más bajo por el NNE. Formado por piedras de regular tamaño.
Cámara de 3 losas ""in situ"" con recinto rectangular de 0,8 m de ancho. 2 Losas más, probablemente de la tapa, tumbadas sobre el galgal. Orientación a 90º.";No se conoce;;;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;Croquis;0157_DIB_186.pdf;Foto;0157_FOT_187.pdf;;;;;;;;;;
158;LEGATE - VI (IÑARZETA);1;Dolmen;Baztan;Hoja cartográfica Nº: 65-16/C;Itinerario nº 28;;616680;4781530;760;43.1775312774723,-1.56435988921641;domingo, 1 de abril de 1973;F. Ondarra;"Túmulo de base circular de 6 m de ? y 1 m de altura, compuesto de tierra y piedras
Cámara de 3 losas, de las que 2 parecen ""in situ"", siendo la tercera la tapa desplazada hacia el lado N del galgal. Las losas del N están inclinadas hacia el interior orientadas a los 135º y la tapa se halla tendida sobre el galgal partida en 2 trozos ensamblados entre sí. Areniscas.";No se conoce;;;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;Croquis;0158_DIB_188.pdf;;;;;;;;;;;;
159;LEGATE - VII;1;Dolmen;Baztan;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;Croquis;0159_DIB_189.pdf;Foto;0159_FOT_190.pdf;;;;;;;;;;
160;BAGORDI;13;Monolito;;Hoja cartográfica Nº: 65-16/C;Itinerario nº 28-J;;;;;;viernes, 19 de mayo de 1905;T. López Sellés;"Túmulo circular de 13 m de ? y 1 m de altura. 
Cráter central sin losas de cámara. Calizas del terreno.";;Catalogación nº 69-D/1;;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;Croquis;0160_DIB_191.pdf;Foto;0160_FOT_192.pdf;;;;;;;;;;
161;SORDIKO - BIXKER;;;;;Itinerario nº 28-J;;;;;;sábado, 27 de mayo de 1905;F. Ondarra;"Una piedra solitaria se alza verticalmente en el paraje. Sus dimensiones son: 1,22 m de altura, 1 m de largura y 0,25 m de grueso.
A su lado asoma otra de 0,08 m de altura, 0,6 m de largo y 0,1 m de grueso.
Ambas forman un ángulo muy agudo.";;Catalogación nº 69-D/5;;14 Baztan Centro-Sureste;;;;;;;;;;;;;;;;
162;EZKITZ;1;Dolmen?;;Hoja cartográfica Nº: 65-16/B y D;Itinerario nº 28-A y J;;619615;4782500;826;43.1858042689242,-1.52804914995513;domingo, 28 de mayo de 1905;F. Ondarra y T. López Sellés;"Hay una losa bastante inclinada hacia dentro del monumento de 0,6 m de altura, 1,2 / 1,35 m de largura y 0,18 m de grosor. Podría ser que esté partida en dos que se superponene paralelamente.
Puede haber un túmulo de unos 4 m de ? y 0,2 m de altura, formado por tierra y pequeñas losas tumbadas, medio erguidas o inhiestas.
La orientación de la losa es de 170º.
Areniscas del terreno.";;Catalogación nº 69-D/6;;14 Baztan Centro-Sureste;Foto;0162_FOT_193.pdf;;;;;;;;;;;;;;
163;LARRO;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Mapa;0148_MAP_176.pdf;Croquis;0163_DIB_194.pdf;;;;;;;;;;;;
164;XOLBORROKO - HARRIA;1;Dolmen corto?;;"En Lerate
Hoja cartográfica Nº: 66-13/A";Itinerario nº 28-B;;622270;4784200;550;43.200682164058,-1.4950122713292;domingo, 28 de mayo de 1905;F. Ondarra;"Túmulo circular de piedras de 6 m ? y 0,5 m de altura, con cráter central de 3 m de ? y 0,5 m de profundidad.
Cámara de 2 losas. Otra tercera, puede ser resto de la cubierta o tapa, que mide 2,78 m de largo, 1,90 m de anchura máxima y 0,15 m de grueso.";;;;14 Baztan Centro-Sureste;Mapa;0164_MAP_195.pdf;Croquis;0164_DIB_196.pdf;Fotos;0164_FOT_197.pdf;;;;;;;;;;
165;MAISTRUGAIN - I;5;Crómlech;Baztan;Hoja cartográfica Nº: 66-13/B;Itinerario nº 34-D;;626330;4784875;955;43.2060899317746,-1.44490224517965;;;crómlech de 8 m de ? y 0,2 m de altura. Lo forman solo 5 piedras, siendo la mayor la situada al S. y que mide 0,35 m de alto, 0,85 m de largo y 0,08 m de gruso. Su forma es tumular.;;"Catalogación nº 70. M/1
Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.";;14 Baztan Centro-Sureste;Mapa;0164_MAP_195.pdf;Croquis;0165_DIB_198.pdf;;;;;;;;;;;;
166;MAISTRUGAIN - II;5;Crómlech;Baztan;Hoja cartográfica Nº: 66-13/B;Itinerario nº 34-D;;626330;4784875;955;43.2060899317746,-1.44490224517965;;;crómlech de 6 m de ? y 0,7 m de altura. Lo forman unas 8 piedras, plantadas de manera que su eje mayor, el de la largura, está orientado hacia el centro del círculo. Son piedras pequeñas siendo la mayor de 0,15 m de alto, 0,5 m de largo y 0,08 m de gruso. Su forma es tumular.;;"Catalogación nº 70. M/2
Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.";;14 Baztan Centro-Sureste;Mapa;0164_MAP_195.pdf;Croquis;0165_DIB_198.pdf;;;;;;;;;;;;
167;MAISTRUGAIN - III;5;Crómlech;Baztan;"Se encuentra a 1,5m al E. del Maistrugain II.
Hoja cartográfica Nº: 66-13/B";Itinerario nº 34-D;;626330;4784875;955;43.2060899317746,-1.44490224517965;;;crómlech de túmulo circular de 5 m de ? y 0,2 m de altura. Lo forman unas 8 piedras, siendo la mayor de 0,4 m de alto, 0,6 m de largo y 0,1 m de gruso.;;"Catalogación nº 70. M/III
Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.";;14 Baztan Centro-Sureste;Mapa;0164_MAP_195.pdf;Croquis;0165_DIB_198.pdf;;;;;;;;;;;;
168;MAISTRUGAIN - IV;5;Crómlech;Baztan;"Se encuentra a 28m al NNE. del Maistrugain II.
Hoja cartográfica Nº: 66-13/B";Itinerario nº 34-D;;626330;4784875;955;43.2060899317746,-1.44490224517965;;;crómlech de túmulo circular de 9 m de ? y 0,4 m de altura. Lo forman 20 piedras, siendo las alta de 0,5 m de alto, 0,5 m de largo y 0,1 m de gruso. Destacan 4 de ellas.;;"Catalogación nº 70. M/IV
Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.";;14 Baztan Centro-Sureste;Mapa;0164_MAP_195.pdf;Croquis;0165_DIB_198.pdf;;;;;;;;;;;;
169;MAISTRUGAIN - V;5;Crómlech;Baztan;"Se encuentra a 1,5m al NW. del Maistrugain IV.
Hoja cartográfica Nº: 66-13/B";Itinerario nº 34-D;;626330;4784875;955;43.2060899317746,-1.44490224517965;;;crómlech de túmulo circular de 9 m de ? y 0,4 m de altura. Lo forman 20 piedras, siendo las alta de 0,5 m de alto, 0,5 m de largo y 0,1 m de gruso. Destacan 4 de ellas.;;"Catalogación nº 70. M/V
Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.";;14 Baztan Centro-Sureste;Mapa;0164_MAP_195.pdf;Croquis;0165_DIB_198.pdf;;;;;;;;;;;;
170;MAISTRUGAIN - VI;5;Crómlech;Baztan;Hoja cartográfica Nº: 66-13/B;Itinerario nº 34-D;;626330;4784875;955;43.2060899317746,-1.44490224517965;;;crómlech de túmulo circular de 6,5 m de ? y 0,2 m de altura. Lo forman 14 piedras muy inclinadas casi todas hacia el interior. La mayor mide 0,8 m de alto, 0,9 m de largo y 0,1 m de gruso. Destacan 2 de ellas.;;"Catalogación nº 70. M/V
Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.";;14 Baztan Centro-Sureste;Mapa;0164_MAP_195.pdf;Croquis;0165_DIB_198.pdf;Foto;0170_FOT_199.pdf;;;;;;;;;;
171;BOZATE;2;Túmulo?;;Hoja cartográfica Nº: 66-13/B;Itinerario Bozate a Arizkun;;;;;;miércoles, 31 de mayo de 1905;Francisco Ondarra;Túmulo dudoso 14 m ? y 1 m de altura, abriéndose un brecha por el lado W (290º). De entre la tierra y el helecho asoman unas piedras de arenisca, ofita y conglomerado. El hoyo central mide 5 m ? y 0,8 m de profundo.;;Localización: 2º 12´ 43´´  y  43º 11´ 14´´;;14 Baztan Centro-Sureste;Itinerario;0171_TEX_200.pdf;Mapa;0164_MAP_195.pdf;;;;;;;;;;;;
172;URRIKI - MENDEBAL;1;Dolmen;Baztan;Hoja cartográfica Nº: 90-4;Itinerario nº 28;;;;;;miércoles, 30 de noviembre de 2439;Francisco Ondarra;"Túmulo de unos 9 m ? y 0,5 m de altura por el N, disperso e indefinido por el S.
Dos losas que en parte se doblan, aparecen ""in situ"" plantadas por el lado N.";;Catalogación nº 69-A/I;;14 Baztan Centro-Sureste;Mapa;0150_MAP_182.pdf;Croquis;0172_DIB_201.pdf;Fotos;0172_FOT_202.pdf;;;;;;;;;;
173;URRIKI - SORTALDE;1;Dolmen;Baztan;"A 25 m del Urriki-Mendebalde por el WSW.
Hoja cartográfica Nº: 90-4";Itinerario nº 28;;;;;;miércoles, 30 de noviembre de 2439;Francisco Ondarra;"Túmulo de unos 7 m ? y 0,5 m de altura, formado por tierra y abundantes piedras. 
4 losas forman la cámara, más 2 fragmentos que pueden ser restos de la cubierta. Areniscas.";;"Catalogación nº 69-A/I
En la actualidad está totalmente removido";;14 Baztan Centro-Sureste;Mapa;0150_MAP_182.pdf;Croquis;0173_DIB_204.pdf;Fotos;0173_FOT_203.pdf;;;;;;;;;;
174;XALDARRI-SUR;1;Dolmen;Baztan;Hoja cartográfica Nº: 90-4/A;Itinerario nº 28;;615850;4779000;505;43.1548837984884,-1.57509873596956;miércoles, 30 de noviembre de 2439;Francisco Ondarra;Actualmente se reduce a un túmulo de 9 m de ? y 1 m de altura, formado por piedras mezcladas de algo de tierra. No se aprecian losas camerales. Una depresión a manera de canal lo atraviesa de parte a parte en dirección de 105º, detalle que se repite en Xaldarri-norte. Areniscas.;;"En la actualidad solamente quedan algunos rastros.
Catalogación nº 69-A/III";;14 Baztan Centro-Sureste;Mapa;0150_MAP_182.pdf;Foto;0174_FOT_205.pdf;;;;;;;;;;;;
175;XALDARRI-NORTE;1;Dolmen;Baztan;Hoja cartográfica Nº: 90-4/A;Itinerario nº 28;;615840;4778995;506;43.1548403196939,-1.57522273994509;miércoles, 30 de noviembre de 2439;Francisco Ondarra;"túmulo de 9 m de ? y 1,2 m de altura por el lado S y mucho más bajo por el lado N. 
Una losa ""in situ"" y un trozo de losa tumbado en el centro del galgar.
Una depresión que recuerda a la del Xaldarri-sur lo atraviesa de parte a parte en dirección a 115º, que es también la dirección de la losa ""in situ"" y probablemente la del monumento.
Areniscas.";No se conoce;"En la actualidad solamente quedan algunos rastros, pero en su aspecto general es dudosa la catalogación como monumento prehistórico.
Catalogación nº 69-A/IV";;14 Baztan Centro-Sureste;Mapa;0150_MAP_182.pdf;Foto;0175_FOT_206.pdf;Croquis;0175_DIB_207.pdf;;;;;;;;;;
176;SARDIKO - BIXKER;13;Monolito;Baztan;Hoja cartográfica Nº: 90-4;;;;;;;;;;;;;14 Baztan Centro-Sureste;Mapa;0150_MAP_182.pdf;Croquis;0176_DIB_210.pdf;;;;;;;;;;;;
177;OIZA;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0177_DIB_211.pdf;;;;;;;;;;;;;;
178;IRLINTZI;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0178_DIB_212.pdf;;;;;;;;;;;;;;
179;AZALDIKO LEPOA;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0179_DIB_213.pdf;Foto;0179_FOT_214.pdf;;;;;;;;;;;;
180;AZALDIKO LEPOA - I;5;Crómlech;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0180_DIB_216.pdf;Foto;0180_FOT_215.pdf;;;;;;;;;;;;
181;GOIZEMEZKO LEPOA;13;Monolito;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0181_DIB_217.pdf;;;;;;;;;;;;;;
182;MAULITZ;2;Túmulo;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Foto;0182_FOT_218.pdf;;;;;;;;;;;;;;
183;SOALAR-D;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0183_DIB_219.pdf;;;;;;;;;;;;;;
184;SOALAR-M;13;Monolito;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0184_DIB_220.pdf;;;;;;;;;;;;;;
185;ERRAZU - SOALAR-I;2;Túmulo;;Hoja cartográfica Nº: 91-1/B;Itinerario nº 28-E;;624960;4779330;675;43.1564042710779,-1.46301355840638;domingo, 7 de mayo de 1905;J. Elosegui;"Túmulo de 12 m de  ? y 1 m de altura, de piedras. Cráter central sin losas de cámara. 
Areniscas y pizarras del terreno";;Catalogación nº 70-10;;14 Baztan Centro-Sureste;Croquis;0185_DIB_221.pdf;;;;;;;;;;;;;;
186;ERRAZU - SOALAR-II;2;Túmulo;;Hoja cartográfica Nº: 91-1/B;Itinerario nº 28-E;;;;;;domingo, 7 de mayo de 1905;J. Elosegui;"Túmulo de 12 m de  ? y 0,9 m de altura, de piedras. Cráter central sin losas de cámara. 
Areniscas y pizarras del terreno";;"Catalogación nº 70-11
Según los datos que aporta MUNIBE, está ubicado en la ladrea occidental al N de la cota dea Soalar, cercano al dolmen 71-B/III.
Según Francisco Ondarra, existe un túmulo en el collado entre la cota citada y la de Burga. Túmulo e parecidas características. Tomás López Sellés también hizo la misma observación.";;14 Baztan Centro-Sureste;Foto;0186_FOT_222.pdf;;;;;;;;;;;;;;
187;SOALAR-C;5;Crómlech;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Foto;0186_FOT_222.pdf;Croquis;0185_DIB_221.pdf;;;;;;;;;;;;
188;BURGA-M;13;Monolito;Baztan;Hoja cartográfica Nº: 91-1/D;Itinerario nº 28-D;;625190;4777870;800;43.1432239076786,-1.46051555226788;sábado, 27 de mayo de 1905;Francisco Ondarra;"Es una piedra de arenisca roja que mide 4,75 m de largo y 1,6 m de anchura máxima, la vegetación impide apreciar su grosor. Está partida en dos, en el sentido de la anchura
Orientación a 110º";;"Está tendida a 50/100 m al S del túmulo de Errazu-Soalar II, prácticamente en lo más bajo del collado entre las cotas de Soalar y Burga.
Este túmulo parece ser el mismo que descubrió J. Elosegui catalogado con el nº 71-11.";;14 Baztan Centro-Sureste;Croquis;0188_DIB_224.pdf;Croquis perfiles;0188_DIB_226.pdf;Foto;0188_FOT_227.pdf;;;;;;;;;;
189;BURGA-C;5;Crómlech;;Hoja cartográfica Nº: 91-1/D;Itinerario nº 28-D;;625200;4777900;800;43.1434923014966,-1.46038584573739;domingo, 28 de mayo de 1905;Francisco Ondarra;"Túmulo circular de 3 m de  ? y 0,3 m de altura, rodeado de 10 piedras a la vista, pudiendo haber más bajo la vegetación de helecho, argoma, brezo y musgo.La piedra mayor mide 0,5 m de altura,  0,6 m de anchura en la base estrechándose hasta rematar en punta y 0,15/0,2 m de grosor.
Areniscas y cuarzo blanco del terreno";;;;14 Baztan Centro-Sureste;Croquis;0189_DIB_225.pdf;;;;;;;;;;;;;;
190;BURGA-D;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0190_DIB_228.pdf;;;;;;;;;;;;;;
191;SORGINETXOA;1;Dolmen;;;;;;;;;;;;;;;14 Baztan Centro-Sureste;Croquis;0191_DIB_229.pdf;;;;;;;;;;;;;;
192;ROLAN;11;Dolmen poligonal?;;Hoja cartográfica Nº: 91-1/D;Itinerario nº 28-D;;626280;4776230;717;43.1282802369657,-1.44749001303698;sábado, 29 de abril de 1905;R.P. Zudaire;"Túmulo circular muy removido. 
Cámara de 6 losas, de ellas 4 en pie con recinto poligonal poco preciso y cubierta desplazada al N del túmulo. Orientación al SSW.
Areniscas del terreno.";Por R.P.Zudaire, de la que se conoce como ajuar 3 lascas atípicas cuyo paradero se desconoce.;;;14 Baztan Centro-Sureste;Croquis;0192_DIB_230.pdf;;;;;;;;;;;;;;
