1;ANGAITZA;8;Dólmen corto cerrado;Concejo de Beorburu. Ayuntamiento del Valle de Juslapeña;Cerca del alto de Angaitza;A 15 minutos desde Beorburu, en dirección Norte Hoja cartográfica Nº 115-12;Ulzama#0001_TEX_25.pdf#;4753750;603400;860;0.00544260978502137,-7.44615386328269;sábado, abril 15, 1905;P. Urra;Túmulo circular poco determinable. Cámara de recinto rectangular, más bien trapecial por tender las paredes a cerrarse a la entrada. Cubierta desplazada al realizar la cata de reconocimiento, por lo que se encuentra fragmentada. Documentado por tres diapositivas, en las que debido a la maleza tapa la conformación del monumento. ? W.E. 10 m ? N. S. 11m Altura aprox. 1m Tierra y piedra Viane tiene medidas las losas Hoy se ven Losa de cabecera orientada a 15? Losa N (W.E.) orientada a 120? Losa S (W.E.) orientada a 77? 6 piedras ( A6 x 40) al E. 1 piedrra (1 x 70) 1 piedra (1,3 x 1,7) E. enterradas 1 piedra ? E. enterradas 1 piedra 1 x 1 a SE (cierre cámara ?);En 1932, se realizó una cata de reconocimiento, por P. Urra;P. Urra se lo comunicón a J.M. de Barandiarán y la cata de reconocimiento dio restos humanos cuyo paradero es desconocido. Este dómen tiene posibilidades de ser reconstruido, colocándole la tapa . Hay que levantar un croquis y medir las locas. Topónimo ARANGAITZ en mapa 1/25.000 115-1 Bibliografía: J.M. de Barandiarán. Catálogo des stations. 1946 J.M. de Barandiarán . Hombre prehistórico. 1953;NULL;Bloc 12. Atez Ulzama;0001_DIB_1_1.jpg;0001_DIB_1_2.jpg;0001_FOT_2_3.jpg;0001_TEX_25_4.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
250;IRUMUGETA;2;TúmuloS (3);Anue - Baztan - Lanz;A 1,5 km al S. de Gartzaga Hoja cartográfica Nº: 90-16;Saioa;NULL;614680;4766480;1160;43.042354468016,-1.59207011261219;197/3/1973;Francisco Ondarra;Túmulo 1: Es el más oriental. Tiene 6 m. de ? y 0,4 m. de altura. Formado de tierra y mucha piedra arenisca Túmulo 2: Tangente al anterior por poniente. Adopta la figura de elipse. El eje mayor está orientado N-S, y tiene 6,5 m. de ?. El eje menor E-W tiene 3,5 m. de ?. En el centro alcanza una altura de 0,4 m. Túmulo 3: 3 m. de ? y 0,3 m. de altura. Dista unos 10 m. del anterior por poniente. Túmulo 4: El 7-8-1989 F.O. da a concer el túmulo en Cuadernos de Etnología nº 56.;No se conoce;El trayecto desde Gartzaga hata Irumugeta está salpicado de ruedas de molino inconclusas y abandonadas. Bibliografía: Príncipe de Viana 140/141 pág. 417.;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
251;IRUMUGETA LEPOA;5;Crómlech;Baztan muga Anue - Lanz;En el collado entre Errebelu y Okolin Hoja cartográfica Nº: 90-16;Saioa;NULL;614620;4766510;1160;43.0426335957661,-1.59280034344468;lunes, diciembre 22, 1958;Francisco Ondarra;"Cuatro crómlech, tres en línea S-N y uno al E (a 15 m. el túmulo nº 3 de Irumugeta). crómlech 1: Tiene forma tumular y de 1,5 m de altura. El diámetro es de 13,5 m. y está rodeado de 18 testigos. De entre ellos destacan dos: - 1.: Mide 1,6 m. de alto; 0,9 m. ancho; 0,24 m. grosor. - 2.: Mide 1,2 m. de alto; 0,85 m. ancho; 0,15 m. grosor. crómlech 2: Tiene 9 m. de diámetro crómlech 3: Tiene 11 m. de diámetro crómlech 4: Tiene 8 m. de diámetro Escrito a lápiz: crómlech 5: Con fecha 6-8-1983 L.M.G. da a conocerlo. No hay datos crómlech 6: Con fecha 1-12-1985 L.M.G. dice verlo. No hay datos";No se conoce;Bibliografía: Munibe 1973. Contribución…;NULL;13 Baztan Sur;0251_DIB_274_0.jpg;0251_FOT_275_1.jpg;0251_FOT_275_2.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
252;IRUMUGETA LEPOA;13;Monolito;Baztan - Anue - Lanz;En el collado entre Errebelu y Okolin Hoja cartográfica Nº: 90-16;Saioa;NULL;614540;4766480;1160;43.0423755975553,-1.59378839006761;viernes, agosto 06, 1982;Luis Millan;NULL;NULL;NULL;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
253;IRUMUGETA LEPOA;1;¿Dolmen?;Baztan - Anue - Lanz;En el collado entre Errebelu y Okolin Hoja cartográfica Nº: 90-16;Saioa;NULL;614680;4766505;1160;43.0425795255089,-1.59206496529155;lunes, diciembre 22, 1958;Tomás López Sellés;En la reseña sólo dice que hay un grupo de 6 losas, que parecen naturales. Luis Millan lo señala como posible dolmen.;NULL;NULL;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
254;IZKOA;13;Monolito;Baztan - Ciga;A unos 150 m. al E. de los crómlech. Hoja cartográfica Nº: 90-8;Saioa;NULL;617129;4772780;875;43.0986941348366,-1.56068612282423;NULL;Luis Millan;NULL;NULL;NULL;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
255;URDINTZ;13;Monolito;Baztan - Ciga;En la ladera W. de la cota Urdintz. Hoja cartográfica Nº: 90-8;Saioa;NULL;617365;4772530;890;43.0964071060935,-1.55783981432867;sábado, junio 14, 1975;Tomás López Sellés;Piedra de arenisca roja que da la impresión de haber sido labrada. Clavado en tierra y muy inclinado, formando un ángulo de 50º con la base. Parece rota en la parte superior. Mide 2,5 m. alto por 1,15 m ancho y 0,25/0,35 m. grueso.;No se conoce;Bibliografía: Príncipe de Viana 144/145 pág 336.;NULL;13 Baztan Sur;0255_DIB_276_0.jpg;0255_DIB_277_1.jpg;0255_FOT_278_2.jpg;0255_FOT_278_3.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
256;ELORREGIKO LEPOA;5;Crómlech;Baztan - Ciga;Hoja cartográfica Nº: 90-8;Saioa;NULL;617220;4772300;910;43.094359063932,-1.55966953213105;sábado, diciembre 07, 1985;Luis Millan;NULL;NULL;En el monte Elorregi situado al N. de Abartan parece haber un crómlech. Está situado a unos 200 m. de altura máxima, descendiendo ligeramente hacia el W. Visto por Tomás López Sellés el 14-7-1975. A lápiz: Posiblemente sea el Abartango Zelaia ¿situado? poco más de esa distancia al E. en vez de W.;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
257;ABARGANGO ZELAIA;5;Crómlech;Baztan - Ciga;Al SW de Abartan, en el collado. Hoja cartográfica Nº: 90-8;Zuraurre;NULL;616940;4771530;1020;43.0874706867071,-1.56327100962518;sábado, mayo 26, 1973;Francisco Ondarra;"crómlech tumular de 16 m. de diámetro y de 1,5 m. de altura por el norte, rodeado de 12 piedras pequeñas de caliza cristalina. Destacan las señaladas con el nº7 de 0,7 m. de largo; la nº 10 de 0,15 m de alto por 0,75 m. de largo y 0,06 de grueso; la 11 mide 0,1/0,16 m. alto por 0,95 m de largo y 0,06 de grueso; la nº 12 mide 0,2 m. de alto por 0,8 m. de largo y 0,15 m. de grueso.";No se conoce;Bibliografía: Príncipe de Viana 140/141 pág. 406.;NULL;13 Baztan Sur;0257_DIB_279_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
258;OLARIAGA;5;Crómlech;Baztan - Ciga;Entre Abartan y Saioa Hoja cartográfica Nº: 90-12;Zuraurre;NULL;616996;4771040;1020;43.0830510101336,-1.56268635370857;sábado, diciembre 24, 1983;Francisco Ondarra;2,5 m. de diámetro y 9 testigos que apenas asoman de la tierra y la hierba, excepto el señalado con el nº 1 que mide 0,2 m. de alto por 0,35 m. de largo y 0,1 m de grueso.;No se conoce;a unos 2 m. al S. parece haber otro fenómeno similar. Bibliografía: Arqueología nº 7, 1988.;NULL;13 Baztan Sur;0258_DIB_280_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
259;AKERRETA I y II;2;Túmulos;Baztan - Ciga;A 1,2 km. desde Zuraurre camino de Abartan Hoja cartográfica Nº: 90-8;Zuraurre;NULL;617850;4775250;440;43.1208173915107,-1.55130462458891;sábado, octubre 01, 1983;Francisco Ondarra;Túmulo 1: 3,5 m. de diámetro y 0,3 m. de altura, de tierra y piedras (unas 50 entre la hierba) Calizas Túmulo 2: Situado a 30 m. y 145º de anterior. Tiene 5 m. de diámetro y 0,6 m. de altura de tierra y numerosas piedras calizas entre la hierba.;No se conoce;Bibliografía: Arqueología nº 7, 1988.;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
260;MUNUXKETA I y II;2;Túmulos;Baztan - Ciga;A unos 800 m. al S. en línea recta desde Zuraurre Hoja cartográfica Nº: 90-8;Zuraurre;NULL;617400;4774940;520;43.1180966520437,-1.5569002186859;domingo, diciembre 11, 1983;Francisco Ondarra;Túmulo 1: 4 m. de diámetro y 0,7 m. de altura, de tierra. Alguna piedra caída entre la hierba. Túmulo 2: Situado a unos 10 m. del anterior. Túmulo de 3,5 m. de diámetro y 0,7 m. de alto, de tierra. Una piedra caliza asoma entre la espesa hierba.;No se conoce;Bibliografía: Arqueología nº 7, 1988.;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
261;ARBORTE;2;Túmulo;Baztan - Ciga;A 1 km. de Munuxketa a unos 50 m. del camino. Hoja cartográfica Nº: 90-8;Zuraurre;NULL;617480;4774550;575;43.1145734511232,-1.55599972145756;sábado, octubre 01, 1983;Francisco Ondarra;Túmulo circular de 8 m. de diámetro y 0,4 m. de altura, de tierra y piedras calizas. Ligero comienzo de concavidad en el centro.;No se conoce;Bibliografía: Arqueología nº 7, 1988.;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
262;SOROTA;1;Dolmen;Baztan - Ciga;2,3 km. Al NEE del monte Abartan Hoja cartográfica Nº: 90-8;Zuraurre;NULL;618010;4773750;647;43.1072894469958,-1.54965738028461;domingo, octubre 15, 1972;Francisco Ondarra;Túmulo de 8 m. de diámetro y 2 m. de altura por el NNW. Existe un hoyo central de 5 m. de diámetro y casi 1 m. de profundidad, con un pequeño trozo de losa arenisca en posición vertical. Ésta mide 0,4 m. de alto por 0,6 m. de largo y 0,12 m. de grueso y orientada a 110º. El túmulo abunda en piedra caliza.;No se conoce;Bibliografía: Príncipe de Viana 140/141 pág. 403.;NULL;13 Baztan Sur;0262_FOT_281_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
263;SOATE;1;Dolmen;Baztan - Ciga;A unos 800 m. del domen Sorota, hacia Abartan Hoja cartográfica Nº: 90-8;Zuraurre;NULL;617630;4773100;760;43.1014972025522,-1.55446382944649;sábado, octubre 30, 1982;Luis Millan;No se distingue túmulo. Una losa clavada verticalmente. Medidas: 0,5 m. de altura por 1,7 m. de largo y 0,1 m. de grueso en una de las extremidades y 0,18 m. en la otra. El grosor medio es de 0,14 m. Por el lado del SE. Aparecen algunas piedras entre la hierba.;No se conoce;Bibliografía: Arqueología nº 7, 1988 pág 131.;NULL;13 Baztan Sur;0263_DIB_282_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
264;ABARTAN - IZKOA;5;Crómlech (4);Baztan - Ciga;A unos 800 m. al NE, de Abartan Hoja cartográfica Nº: 90-8;Zuraurre;NULL;617120;4772725;910;43.0982004107821,-1.56080828135032;sábado, enero 15, 1972;Francisco Ondarra;crómlech nº 1: Túmulo de 9 m. de diámetro y 0,3 m. de altura. 23 testigos de piedras pequeñas en posición vertical. Areniscas. Merecen mención la losa 1: 0,85 m. de largo al igual que la losa 2. las losas 3 y 4 tienen una altura de 0,5 m. crómlech nº 2: Situado a 7,5 m. del anterior en dirección NW. Tiene 2 m. de diámetro y 8 testigos a ras de tierra. crómlech nº 3: A 0,5 m. del anterior. Destaca la señalada con nº1 que mide: 0,5 m de altura y está muy inclinada, al igual que las nº 6 y 7. Las señaladas como 2, 3, 4 y 5 se hallan tumbadas.;No se conoce;Bibliografía: Príncipe de Viana nº 140/141 pág. 404. Se dio a conocer como Abartan, cima de 1093 m. situada al SW a unos 800 m. del emplazamiento de los crómlech, pequeño mogote entre Urlegi y Urdintz llamado Izkoa. Con fecha 25-4-1982 Luis Millan distingue un cuarto crómlech.;NULL;13 Baztan Sur;0264_DIB_283_0.jpg;0264_DIB_283_1.jpg;0264_FOT_284_2.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
265;SAGARDEGI;2;Túmulo;Anue;En el collado Lagardegi, entre Saioa y Zuriain Hoja cartográfica Nº: 90-16;Saioa;NULL;617780;4766550;1250;43.0425101424902,-1.55400821899165;jueves, septiembre 17, 1981;Francisco Ondarra;Túmulo circular de unos 4 m. de diámetro y 0,2 m. de altura. No tiene hoyo central, más bien una superficie plana. Formado por tierra y piedra arenisca.;No se conoce;Bibliografía: Príncipe de Viana nº 165 pág. 19;NULL;13 Baztan Sur;0265_DIB_285_0.jpg;0265_DIB_285_1.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
266;ALGORRIETA - ARGORRIETA;5;Crómlech;Valle de Anue - Lanz;A 500 m. al SW de Irumugeta Hoja cartográfica Nº: 90-16;Saioa;NULL;614245;4766340;1106;43.0411597110833,-1.59743776689579;martes, julio 11, 1972;Francisco Ondarra;"Círculo ligeramente tumular y elíptico de 12 m. de diámetro y 0,3 m. de altura. Rodeado por 12 pequeños testigos de piedras areniscas. Las señaladas como 1 y 2 son mayores: 1.: 0,65 m. de alto; 0,9 m de largo; 0,07 m. de grosor 2.: 0,75 m. de alto; 0,8 m de largo; 0,07 m. de grosor";No se conoce;Desde este lugar, a 1,5 km y por el camino que rodea Errebulu y va Lanz, podríamos empalmar en Harriurdineta con los itinerrios de Ulzama- Velate - Lanz. Bibliografía: Príncipe de Viana nº 140/141 pág 419 A lápiz: Con fecha 6-8-1983 F.O. señala un ? y también un M que está pendiente de hacer ficha porque faltan datos y fotos.;NULL;13 Baztan Sur;0266_DIB_286_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
267;BAGAZELAI;2;Túmulo;Baztan - Almandoz;Entre cotas 833 NE y 866 SW, a la derecha de la carretera Hoja cartográfica Nº: 90-12;Bagazelai;NULL;614340;4770250;741;43.0763443623592,-1.59546849017464;martes, julio 11, 1972;Francisco Ondarra;Túmulo de 14 m. de diámetro y 1,5 m. de altura de piedra y tierra. Hoyo central de unos 2 m. de diámetro y poca profundidad.;No se conoce;Bibliografía: Príncipe de Viana nº 165 pág 17;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
268;PARAMENDI;2;Túmulo;Baztan - Almandoz;En el monte encima de Almandoz Hoja cartográfica Nº: 90-7;Almandoz;NULL;614180;4772500;620;43.0966235277154,-1.59697104377025;sábado, febrero 19, 1972;Francisco Ondarra;Túmulo de 5 m. de diámetro y 0,4/0,5 m. de altura de piedra y tierra. Materiales: calizas y pizarras arcillosas;NULL;En la loma y con una altitud de 635 m. hay otro túmulo muy similar. Bibliografía: Príncipe de Viana nº 138/139 pág 44;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
269;APURTXI;1;Dolmen;Baztan - Almandoz;A 100 m de la ermita de Santa Bárbara Hoja cartográfica Nº: 90-7;Almandoz;NULL;612820;4771880;715;43.0912457560191,-1.61380364334817;domingo, enero 06, 1957;Tomás López Sellés;Túmulo circular de 15 m. de diámetro y 2,25 m. de altura. Cámara con una losa en pie y otras tendidas, de calizas del terreno.;No se conoce;Está catalogado en Munibe con el nº 54-15 Bibliografía: Munibe 1973;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
270;BIDEGURUTZETA;1;Dolmen;Baztan - Berroeta;En la estribación NE de Abartan Hoja cartográfica Nº: 90-8;Berroeta;NULL;615440;4772940;497;43.1003936260417,-1.58140149406978;lunes, julio 04, 1988;Luis Millan;NULL;NULL;NULL;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
271;ERMITAKO LEPOA;5;Crómlech;Baztan;A 800 m. al SE de Venta Quemada (Benterre) Hoja cartográfica Nº: 90-7;Saioa;NULL;612750;4766750;910;43.0450741257997,-1.61570329793968;domingo, mayo 16, 1982;Luis Millan;"crómlech circular de 8 m. de diámetro compuesto por 5 testigos: 1.- Al NNE: Súmamente pequeño y oculto 2.- Al ESE: 0,3 m. de alto; 0,43 m. de largo; 0.08 m. de grosor 3.- Al SSE: 0,4 m. de alto; 0,8 m. de largo; 0.04/0,1 m. de grosor 4.- Al SSW: 0,35 m. de alto; 0,6 m. de largo; 0.04/0,1 m. de grosor 5.- Al W: 0,35 m. de alto; 0,83 m. de largo; 0.1/0,16 m. de grosor Las número 2, 3, 4 y 5 se hallan inclinadas hacia afuera.";No se conoce;Bibliografía: Arqueología nº 7, 1988;NULL;13 Baztan Sur;0271_DIB_287_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
272;ERMITAKO LEPOA I;2;Túmulo;Baztan;A 6 km. Del crómlech de Ermitako Lepoa, a 330º. Hoja cartográfica Nº: 90-11;Saioa;NULL;612750;4766750;910;43.0450741257997,-1.61570329793968;domingo, abril 25, 1982;Luis Millan;Túmulo circular de 4 m. de diámetro y 0,3 m. de altura, sin hoyo en el centro. Cubierto de hierba. Algunas piedras en el centro.;No se conoce;Bibliografía: Arqueología nº 7, 1988;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
273;ERMITAKO LEPOA II;2;Túmulo;Baztan;A 6 km. del crómlech de Ermitako Lepoa, a 90º. Hoja cartográfica Nº: 90-11;Saioa;NULL;612750;4766750;910;43.0450741257997,-1.61570329793968;domingo, abril 25, 1982;Luis Millan;Túmulo circular de 3 m. de diámetro y 0,2 m. de altura. Cubierto de hierba. Algunas piedras en el centro. No tiene cráter central.;No se conoce;Pedro Arrese efectuó una cata de reconocimiento. Aparecieron abundantes restes orgánicos quemados. Bibliografía: Arqueología nº 7, 1988;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
274;ERMITAKO LEPOA III;2;Túmulo;Baztan;A 70 m. del crómlech de Ermitako Lepoa, a 325º. Hoja cartográfica Nº: 90-11;Saioa;NULL;612750;4766750;910;43.0450741257997,-1.61570329793968;domingo, abril 25, 1982;Luis Millan;Túmulo circular de 5 m. de diámetro y 0,5 m. de altura, sin cráter central. Cubierto de hierba. Algunas piedras en el centro.;No se conoce;Bibliografía: Arqueología nº 7, 1988;NULL;13 Baztan Sur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
